trainSize,testSize,dimention,selRatio,model,measure,value,method,dataset,noise,train_seed,fullset_value
1042,275,4,1,DT,auc,0.969621196,byVoronoiFilter02,BankNote_Authentication,na,5,0.962864439
3591,1060,2,1,DT,auc,0.902224322,byVoronoiFilter02,banana,na,1,0.937494632
3567,1060,2,1,DT,auc,0.889365352,byVoronoiFilter02,banana,na,2,0.94720613
3569,1060,2,1,DT,auc,0.895582402,byVoronoiFilter02,banana,na,3,0.947802019
3585,1060,2,1,DT,auc,0.906322268,byVoronoiFilter02,banana,na,4,0.953344229
3588,1060,2,1,DT,auc,0.904101383,byVoronoiFilter02,banana,na,5,0.953684573
4939,1561,25,1,DT,auc,0.748338261,byVoronoiFilter02,colleges,na,1,0.875727069
4930,1561,25,1,DT,auc,0.753668399,byVoronoiFilter02,colleges,na,2,0.843976723
4944,1561,25,1,DT,auc,0.763852042,byVoronoiFilter02,colleges,na,3,0.830132063
4923,1561,25,1,DT,auc,0.747413337,byVoronoiFilter02,colleges,na,4,0.850720684
4930,1561,25,1,DT,auc,0.756863548,byVoronoiFilter02,colleges,na,5,0.812243942
7830,2996,14,1,DT,auc,0.786608176,byVoronoiFilter02,eegEyeState,na,1,0.839152444
7000,2996,14,1,DT,auc,0.759645413,byVoronoiFilter02,eegEyeState,na,2,0.86468791
6991,2996,14,1,DT,auc,0.770866228,byVoronoiFilter02,eegEyeState,na,3,0.840101401
7734,2996,14,1,DT,auc,0.781553284,byVoronoiFilter02,eegEyeState,na,4,0.851636703
6924,2996,14,1,DT,auc,0.768925575,byVoronoiFilter02,eegEyeState,na,5,0.859711703
7082,1846,7,1,DT,auc,0.91494563,byVoronoiFilter02,employee_salaries,na,1,0.925101943
7063,1846,7,1,DT,auc,0.928053199,byVoronoiFilter02,employee_salaries,na,2,0.986064789
7073,1846,7,1,DT,auc,0.899843646,byVoronoiFilter02,employee_salaries,na,3,0.991989802
7057,1846,7,1,DT,auc,0.919602855,byVoronoiFilter02,employee_salaries,na,4,0.981356904
7069,1846,7,1,DT,auc,0.912985668,byVoronoiFilter02,employee_salaries,na,5,0.98383695
6211,1625,18,1,DT,auc,0.998039216,byVoronoiFilter02,mushroom,na,2,1
6193,1625,18,1,DT,auc,0.99693885,byVoronoiFilter02,mushroom,na,3,1
6179,1625,18,1,DT,auc,0.998717949,byVoronoiFilter02,mushroom,na,4,1
6192,1625,18,1,DT,auc,0.998120301,byVoronoiFilter02,mushroom,na,5,1
5509,1480,20,1,DT,auc,0.879615222,byVoronoiFilter02,ringnorm,na,1,0.878849975
5503,1480,20,1,DT,auc,0.88863311,byVoronoiFilter02,ringnorm,na,2,0.89482508
5498,1480,20,1,DT,auc,0.878052368,byVoronoiFilter02,ringnorm,na,3,0.897222237
5497,1480,20,1,DT,auc,0.887416336,byVoronoiFilter02,ringnorm,na,4,0.892723371
5512,1480,20,1,DT,auc,0.868357278,byVoronoiFilter02,ringnorm,na,5,0.906995955
5517,1480,20,1,DT,auc,0.833570785,byVoronoiFilter02,twonorm,na,1,0.795307217
5507,1480,20,1,DT,auc,0.833433775,byVoronoiFilter02,twonorm,na,2,0.837596606
5514,1480,20,1,DT,auc,0.857241426,byVoronoiFilter02,twonorm,na,3,0.819328991
5509,1480,20,1,DT,auc,0.806660261,byVoronoiFilter02,twonorm,na,4,0.839547836
5501,1480,20,1,DT,auc,0.827262616,byVoronoiFilter02,twonorm,na,5,0.80495928
8702,3200,8,1,DT,auc,0.761352158,byVoronoiFilter02,url_spam,na,1,0.908155291
8694,3200,8,1,DT,auc,0.785844571,byVoronoiFilter02,url_spam,na,2,0.922204105
8764,3200,8,1,DT,auc,0.794058914,byVoronoiFilter02,url_spam,na,3,0.91978237
8999,3200,8,1,DT,auc,0.790943715,byVoronoiFilter02,url_spam,na,4,0.918534533
8696,3200,8,1,DT,auc,0.797168623,byVoronoiFilter02,url_spam,na,5,0.917599515
1097,275,4,1,DT,auc,0.986208572,noselect,BankNote_Authentication,na,1,0.986208572
1097,275,4,1,DT,auc,0.978438228,noselect,BankNote_Authentication,na,2,0.978438228
1097,275,4,1,DT,auc,0.978749444,noselect,BankNote_Authentication,na,3,0.978749444
1097,275,4,1,DT,auc,0.996835443,noselect,BankNote_Authentication,na,4,0.996835443
1097,275,4,1,DT,auc,0.962864439,noselect,BankNote_Authentication,na,5,0.962864439
4240,1060,2,1,DT,auc,0.937494632,noselect,banana,na,1,0.937494632
4240,1060,2,1,DT,auc,0.94720613,noselect,banana,na,2,0.94720613
4240,1060,2,1,DT,auc,0.947802019,noselect,banana,na,3,0.947802019
4240,1060,2,1,DT,auc,0.953344229,noselect,banana,na,4,0.953344229
4240,1060,2,1,DT,auc,0.953684573,noselect,banana,na,5,0.953684573
6243,1561,25,1,DT,auc,0.875727069,noselect,colleges,na,1,0.875727069
6243,1561,25,1,DT,auc,0.843976723,noselect,colleges,na,2,0.843976723
6243,1561,25,1,DT,auc,0.830132063,noselect,colleges,na,3,0.830132063
6243,1561,25,1,DT,auc,0.850720684,noselect,colleges,na,4,0.850720684
6243,1561,25,1,DT,auc,0.812243942,noselect,colleges,na,5,0.812243942
11984,2996,14,1,DT,auc,0.839152444,noselect,eegEyeState,na,1,0.839152444
11984,2996,14,1,DT,auc,0.86468791,noselect,eegEyeState,na,2,0.86468791
11984,2996,14,1,DT,auc,0.840101401,noselect,eegEyeState,na,3,0.840101401
11984,2996,14,1,DT,auc,0.851636703,noselect,eegEyeState,na,4,0.851636703
11984,2996,14,1,DT,auc,0.859711703,noselect,eegEyeState,na,5,0.859711703
7382,1846,7,1,DT,auc,0.925101943,noselect,employee_salaries,na,1,0.925101943
7382,1846,7,1,DT,auc,0.986064789,noselect,employee_salaries,na,2,0.986064789
7382,1846,7,1,DT,auc,0.991989802,noselect,employee_salaries,na,3,0.991989802
7382,1846,7,1,DT,auc,0.981356904,noselect,employee_salaries,na,4,0.981356904
7382,1846,7,1,DT,auc,0.98383695,noselect,employee_salaries,na,5,0.98383695
6499,1625,18,1,DT,auc,1,noselect,mushroom,na,2,1
6499,1625,18,1,DT,auc,1,noselect,mushroom,na,3,1
6499,1625,18,1,DT,auc,1,noselect,mushroom,na,4,1
6499,1625,18,1,DT,auc,1,noselect,mushroom,na,5,1
5920,1480,20,1,DT,auc,0.878849975,noselect,ringnorm,na,1,0.878849975
5920,1480,20,1,DT,auc,0.89482508,noselect,ringnorm,na,2,0.89482508
5920,1480,20,1,DT,auc,0.897222237,noselect,ringnorm,na,3,0.897222237
5920,1480,20,1,DT,auc,0.892723371,noselect,ringnorm,na,4,0.892723371
5920,1480,20,1,DT,auc,0.906995955,noselect,ringnorm,na,5,0.906995955
5920,1480,20,1,DT,auc,0.795307217,noselect,twonorm,na,1,0.795307217
5920,1480,20,1,DT,auc,0.837596606,noselect,twonorm,na,2,0.837596606
5920,1480,20,1,DT,auc,0.819328991,noselect,twonorm,na,3,0.819328991
5920,1480,20,1,DT,auc,0.839547836,noselect,twonorm,na,4,0.839547836
5920,1480,20,1,DT,auc,0.80495928,noselect,twonorm,na,5,0.80495928
12800,3200,8,1,DT,auc,0.908155291,noselect,url_spam,na,1,0.908155291
12800,3200,8,1,DT,auc,0.922204105,noselect,url_spam,na,2,0.922204105
12800,3200,8,1,DT,auc,0.91978237,noselect,url_spam,na,3,0.91978237
12800,3200,8,1,DT,auc,0.918534533,noselect,url_spam,na,4,0.918534533
12800,3200,8,1,DT,auc,0.917599515,noselect,url_spam,na,5,0.917599515
1097,275,4,1,DT,f1,0.970464135,byAC,BankNote_Authentication,na,1,0.983193277
1097,275,4,1,DT,f1,0.973584906,byAC,BankNote_Authentication,na,2,0.977443609
1097,275,4,1,DT,f1,0.972222222,byAC,BankNote_Authentication,na,3,0.972222222
1097,275,4,1,DT,f1,0.995744681,byAC,BankNote_Authentication,na,4,0.995744681
1097,275,4,1,DT,f1,0.96031746,byAC,BankNote_Authentication,na,5,0.96031746
4240,1060,2,1,DT,f1,0.878406709,byAC,banana,na,1,0.880252101
4240,1060,2,1,DT,f1,0.885805763,byAC,banana,na,2,0.881606765
4240,1060,2,1,DT,f1,0.869189189,byAC,banana,na,3,0.858093126
4240,1060,2,1,DT,f1,0.86637931,byAC,banana,na,4,0.86637931
4240,1060,2,1,DT,f1,0.880169671,byAC,banana,na,5,0.880169671
6243,1561,25,1,DT,f1,0.738813736,byAC,colleges,na,1,0.74663909
6243,1561,25,1,DT,f1,0.730299667,byAC,colleges,na,2,0.728850325
6243,1561,25,1,DT,f1,0.713024283,byAC,colleges,na,3,0.711159737
6243,1561,25,1,DT,f1,0.710857143,byAC,colleges,na,4,0.707093822
6243,1561,25,1,DT,f1,0.727272727,byAC,colleges,na,5,0.730612245
